,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,totalArea_km2
1597,8,8,4,1,1,-156.8498,63.1519,369,0.194013138,269.5434873,1392,1215,2309,3056,3472,480,3999,1984,333,335,325,332,0.0,212.600006103516,37456.171875,-15.4099998474121,-28.3199996948242,12568,12350,2017,3,7,0,0,3,-1.36944405237834,-0.294586181640625,99346.8803710938,0.0003391504287719,-0.0001128520816564,0.0,0.0,0.459716796875,187.577784220378,99.955078125,245.270508448283,250.102223714193,0.879128150791342
406,8,8,4,1,1,-147.775765517241,64.4940137931034,170,0.267640389,346.948073,6694,2516,302,1525,158,675,1992,2000,124,82,131,86,0.0,357.170013427734,65406.37890625,21.4699993133545,4.63000011444092,14294,13892,2004,5,15,1,0,0,-0.0751266479492188,-0.882348378499349,98720.1424153646,9.92715358734131e-05,-0.0019289832562208,0.0,2.98023223876953e-08,-7.27919033709973e-24,199.631820678711,0.0,279.082349141439,287.519102096558,14.8861557513901
502,9,9,4,1,1,-155.347666666667,62.1257666666667,411,0.042854739,164.1324342,-379,-487,5502,5100,5142,215,2000,2000,417,524,416,519,0.0,266.769989013672,46496.7109375,-8.75,-18.4300003051758,13076,12652,2005,3,31,0,0,0,-2.8461723725001,0.74435551961263,95006.4986979167,0.0004566013813018,-0.0002041738480329,0.0013548731803894,0.0,1.1339111328125,291.163721720378,99.6953125,257.528064092,260.916986465454,1.3125070809331
1071,8,8,4,1,1,-156.822428571429,62.5906285714286,277,0.100215949,97.68241851,475,640,5570,6126,4927,396,3846,1960,412,448,373,426,0.0,176.339996337891,36107.30859375,-5.51999998092651,-16.4699993133545,12970,13237,2013,3,3,1,0,3,-1.30968602498372,-1.5564079284668,98643.6165364583,0.0004337579011917,7.08047300577164e-05,0.0,0.0,0.7716064453125,206.832015991211,97.236328125,256.819915135701,259.866973876953,1.37139096511805
1056,8,8,4,1,1,-147.4769,64.6127,158,0.267640389,346.948073,6607,3101,414,2027,201,852,2000,2000,186,114,191,118,0.0,366.209991455078,74851.203125,27.4400005340576,10.1099996566772,15068,14381,2012,6,19,0,0,0,0.532591025034587,1.07572301228841,98935.9488932292,8.24034214019775e-06,-0.0039039850234985,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.006765365601,291.814339319865,0.25
929,8,8,4,1,1,-141.66525,66.3857,399,0.239600271,293.9147297,5514,2099,429,1484,199,754,1948,2000,258,253,256,254,0.0,320.570007324219,51645.69921875,2.75,-17.2600002288818,13608,12923,2010,4,10,1,0,0,0.363152980804443,-0.974908192952474,97705.5970052083,3.14265489578247e-05,-0.0004745172336697,7.11530447006226e-06,0.0,0.1920166015625,176.875635782878,100.0,258.478012720744,263.61222076416,0.883877098878786
779,8,8,4,1,1,-141.4964,63.2696333333333,741,0.091497469,198.3927964,1123,1039,2608,3268,2907,411,1978,2000,242,252,238,249,0.0,168.710006713867,36273.421875,-12.8699998855591,-28.6000003814697,12655,12413,2009,3,4,0,0,3,-0.0369776089986165,0.838123957316081,91678.0245768229,0.0001505315303802,6.74091279506683e-06,0.0004159547388553,0.0,0.50048828125,164.405258178711,99.35546875,250.372165044149,253.863114039103,0.193606526801034
1863,15,15,9,7,10,-163.9641,54.7637,2225,0.871625867,103.6246459,-7,-6,4223,4217,3939,405,1876,2272,175,249,206,285,0.0,531.559997558594,52695.26171875,9.57999992370605,-2.82999992370605,13841,13673,2019,8,16,0,0,1,-0.442824045817057,0.428622563680013,96780.5864257812,0.0097636580467224,-0.0004512649029493,0.0,0.0087096616625785,25.75,254.499984741211,77.25,283.803329467773,287.553627649943,0.25
200,8,8,4,1,1,-145.06795,64.32035,428,0.400005572,334.3824444,696,510,1931,2220,1806,527,2000,1934,123,119,107,101,0.0,194.830001831055,41588.390625,4.34000015258789,-15.6700000762939,13425,12910,2003,3,18,0,0,3,-0.19047482808431,-1.2932014465332,92919.7171223958,0.0004234760999679,-0.0001139417290687,5.73694705963135e-07,0.0,0.393473307291667,211.597966512044,98.451171875,260.955146153768,265.116596857707,0.0013121319364017
134,8,8,4,1,1,-155.54685,64.07345,263,0.090133156,68.36250382,6157,2789,445,1871,235,723,1998,134,243,230,245,242,5.78999996185303,124.480003356934,61868.2109375,4.51000022888184,0.629999995231628,13717,13224,2002,5,8,0,0,0,2.76702487468719,0.556407928466797,99400.0857747396,0.0021429508924484,-4.63798642158508e-05,6.93351030349731e-05,0.0073272474110126,0.3199462890625,287.578760782878,100.0,273.415990829468,275.824949264526,0.760411948409871
1051,8,8,4,1,1,-147.3007,64.6159,162,0.267640389,346.948073,6470,2939,422,1969,179,792,1928,2000,146,97,150,100,0.0,276.910003662109,68921.359375,20.5100002288818,9.68000030517578,14621,14182,2012,5,24,0,0,0,0.147438724835714,0.798432151476542,99157.3756510417,3.40044498443604e-05,-0.0018686559051275,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.824384053548,287.471432367961,0.25
40,8,8,4,1,1,-150.2737,60.6329,137,0.655684095,271.1932281,1915,1512,1865,2749,2000,487,1975,595,256,279,256,283,0.0,110.190002441406,44232.9609375,2.58999991416931,-2.38000011444092,13599,13211,2002,3,25,0,0,0,-1.84160919984182,-1.08696873982747,97530.0110677083,0.000547856092453,-1.85342505574226e-05,0.0076129212975502,0.0,1.31498209635417,343.973943074544,99.81640625,268.304670969645,270.555749257406,0.25
1017,8,8,4,1,1,-154.1636,64.6627285714286,111,0.178508064,56.24385594,5418,2124,424,1427,289,293,1818,2000,218,211,220,215,0.0,304.109985351562,50570.76953125,3.45000004768372,-9.98999977111816,13319,13242,2011,4,9,1,0,0,-0.961613972981771,-1.72201156616211,97453.1033528646,0.000117152929306,-0.000662438571453,0.0001937225461006,0.0,0.48193359375,217.482081095378,100.0,267.653270085653,271.991020202637,2.26011751448357
230,9,9,4,1,1,-147.5577,66.9241,267,0.138743832,148.8747124,2851,1332,984,1769,393,288,1973,3841,213,203,211,202,0.209999993443489,249.479995727539,54671.0703125,7.15999984741211,-4.8600001335144,13709,13633,2003,4,16,0,0,0,-0.72631581624349,-0.397289276123047,96653.2340494792,0.0001182109117507,-0.0004619136452674,5.18709421157837e-05,0.0014560110867023,0.459187825520833,265.196924845378,100.0,269.071449279785,273.738657633464,0.25
1513,9,9,4,4,4,-153.0779,66.6689,186,0.238567224,135.0198206,1357,1636,4025,5289,4328,431,2000,1988,475,529,476,527,0.0,241.610000610352,46794.26171875,-6.30999994277954,-19.3999996185303,13089,12622,2016,3,29,0,0,0,-0.685433626174927,0.466332117716471,97839.5654296875,0.0002960264682769,-0.0002740900963544,6.55651092529297e-07,0.0,0.701171875,258.940739949544,99.927734375,256.905471801758,261.12088394165,0.25
1796,8,8,4,1,1,-147.068066666667,66.4604851851852,116,0.138743832,148.8747124,2525,1353,1190,1994,1103,277,557,2000,245,223,242,223,0.0,223.110000610352,54826.48046875,4.48999977111816,-3.25999999046326,13504,13375,2019,4,17,0,0,0,-1.99836158752441,-1.58382987976074,98148.4230143229,1.47223472595215e-05,-0.0007744580507278,0.0023375749588012,0.0004709102213382,0.216023763020833,338.451482137044,98.662109375,268.620917638143,273.834224065145,17.0168575416265
378,7,7,2,1,5,-144.8562,65.3497,682,0.30527467,71.14165227,5684,2807,596,2166,235,1193,1004,1878,176,122,185,127,2.29999995231628,185.429992675781,64046.23046875,7.13000011444092,-1.72000002861023,14533,13718,2004,5,9,1,0,0,-0.482605655988057,0.916353225708008,92269.5856119792,0.000261515378952,-0.0008287653326988,0.0041159242391586,0.0021544396877288,0.0675048828125,264.608057657878,67.1791178385417,268.723557154338,273.606424967448,0.25
288,9,9,4,1,1,-146.324391666667,67.220142022792,384,0.376923288,141.4386329,1332,1266,2658,3475,2978,436,1995,2000,403,387,404,390,0.0,162.779998779297,41352.48828125,-9.35999965667725,-20.3999996185303,12897,12082,2004,3,17,0,0,3,-0.524567246437073,-0.322097778320312,96161.4225260417,3.84598970413208e-05,-0.000126258470118,0.0002341270446777,0.0,0.2979736328125,180.667627970378,99.990234375,256.722706476847,260.349759419759,1376.07202730864
418,8,8,4,4,4,-143.59043125,67.24434375,250,0.262784129,159.922121,6805,3558,433,2278,255,936,1242,3996,170,116,177,120,0.0,382.260009765625,72980.609375,16.9099998474121,0.670000016689301,14366,13889,2004,5,21,0,0,0,-0.922730048497518,-1.14452616373698,99559.8334960938,1.6629695892334e-05,-0.00138143543154,0.0,1.564621925354e-07,-7.27919033709973e-24,203.718734741211,0.0,272.351540883382,281.177759806315,4.24601862768946
1698,8,8,4,1,1,-154.0091,63.7736,465,0.12413925,76.43679926,1581,1043,1682,2314,968,918,1806,2676,228,249,231,250,2.32999992370605,129.399993896484,58520.73828125,3.49000000953674,-0.759999990463257,13664,13349,2018,4,30,0,0,0,4.56777453422546,1.90563646952311,95702.8204752604,0.0005232989788055,-0.0009150216355919,0.0009853541851043,0.0026061944663524,0.500935872395833,319.896469116211,89.4453125,271.176502227783,274.478733062744,0.25
391,8,8,4,1,1,-145.0243,66.3197,146,0.106929744,353.0589706,6451,2336,302,1400,195,793,1966,3938,129,88,134,92,8.59000015258789,253.259994506836,66216.2734375,14.9200000762939,1.74000000953674,14371,13652,2004,5,11,0,0,0,0.281995217005412,0.404652913411458,100614.556477865,3.80575656890869e-05,-0.0008216556161642,0.0,0.0023199431598186,0.0179036458333333,151.332992553711,18.1572265625,274.29584757487,281.423588434855,0.25
592,16,15,9,7,11,-153.419726829268,59.3755024390244,457,0.377290521,176.0654931,-484,-393,2519,2286,2814,590,1491,1895,102,209,95,208,0.0,71.8199996948242,30527.630859375,-0.180000007152557,-5.53999996185303,13483,13206,2005,10,30,1,0,2,-3.96438610553741,-2.18360201517741,99312.8426106771,0.0034989714622497,-0.0004502646625041,0.0009333007037639,0.0,0.0017496744791666,184.582667032878,1.59806315104167,269.004165013631,274.139019012451,7.18774878831118
1522,8,8,4,1,1,-155.74445,66.13215,181,0.354126819,186.3899325,408,450,3793,4116,5044,208,1983,2568,382,424,384,427,0.0,255.259994506836,46267.83984375,-8.30000019073486,-23.2299995422363,12888,12484,2016,3,28,0,0,0,-1.22802559534709,0.942541122436523,98293.1811523438,0.0003156960010528,-0.0002942997962236,2.46614217758179e-06,0.0,0.598795572916667,261.190414428711,99.91796875,254.537892659505,258.360498428345,0.297840469624463
1162,15,15,9,7,10,-159.3971,56.1982,1908,0.250635495,22.31152803,-658,-283,1108,971,1218,5049,1782,521,199,264,200,273,0.850000023841858,633.369995117188,60580.21875,12.4700002670288,6.63000011444092,13685,13631,2013,5,29,0,0,0,-0.572577357292175,0.221670150756836,86502.9503580729,0.0086714476346969,1.14124268293381e-05,0.0,0.0062334910035133,33.3330078125,299.999984741211,99.990234375,274.257790883382,276.94159634908,0.25
1086,9,9,4,1,1,-155.5737,60.0583,108,0.238363618,256.4989485,763,966,4735,5518,4719,577,2441,1998,412,438,412,438,0.0,294.079986572266,42863.08984375,-1.77999997138977,-16.3500003814697,13500,12671,2013,3,21,0,0,0,0.0510076681772868,-0.283675034840902,99993.4261067708,0.000449925661087,-4.85628843307495e-05,0.0001840777695178,0.0,0.792236328125,279.929672241211,99.134765625,257.027950286865,260.008736292521,0.25
1495,7,7,2,1,5,-149.9018,61.5988,51,0.631341783,276.4195902,6469,3540,534,2491,250,1189,2000,2088,173,114,182,119,5.28000020980835,262.570007324219,66491.109375,21.6800003051758,7.69000005722046,14928,14083,2015,6,1,0,0,0,0.906475941340129,-0.0361213684082031,98865.3089192708,0.0013958215713501,-0.0033886823803186,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,283.916648864746,289.857983271281,0.25
647,9,9,4,1,1,-146.938833333333,64.1357333333333,458,0.447008145,299.675079,3896,1797,752,1712,383,739,3978,1997,457,497,454,495,0.0,138.050003051758,43599.26171875,-13.5699996948242,-20.1800003051758,12882,12204,2007,3,23,0,0,0,-0.581979751586914,0.572401404380798,90129.1695963542,0.000362753868103,-0.0001751845702528,0.0020905062556266,0.0,0.484171549479167,154.691065470378,100.0,253.847083409627,257.673120498657,0.026333883882387
1152,8,8,4,4,4,-146.033061029412,64.0027448529412,407,0.447008145,299.675079,4238,1758,641,1584,270,1278,2000,2000,314,327,321,331,0.0,413.299987792969,62196.01953125,13.4899997711182,-4.92000007629395,14168,13603,2013,5,9,0,0,0,0.646495183308919,-0.232811609903971,96670.4169921875,0.0004165470600128,-0.0007334500551223,0.0,0.0006394311785697,0.5654296875,263.748357137044,99.990234375,266.625256856283,273.928128560384,254.286127391125
1367,8,8,4,1,1,-157.95356,64.05371,204,0.058661544,271.258291,760,812,3444,4011,4341,552,1948,1982,269,284,269,285,0.0,217.070007324219,45188.01953125,1.86000001430511,-8.0600004196167,13612,13359,2015,3,27,0,0,0,-1.70426841576894,-0.527021408081055,97164.1674804688,0.0003237128257751,-0.000399300828576,0.000394057482481,0.0,0.549275716145833,252.928370157878,100.0,265.728481292725,269.331569671631,40.125020346384
520,8,8,4,1,1,-141.1289562986,64.4949038880249,730,0.193440711,87.7864654,-72,-77,3744,3690,3657,186,1917,2000,236,278,235,279,0.0,303.890014648438,52548.21875,0.119999997317791,-14.2799997329712,13454,13103,2005,4,14,0,0,0,-1.52664160728455,0.485251744588216,90763.4524739583,7.92741775512695e-05,-0.0004409626126289,4.99933958053589e-06,0.0,0.46533203125,281.766911824544,98.783203125,261.509755452474,265.563353856405,493.494731007809
1862,15,15,9,7,10,-163.9667,54.75355,2510,0.871625867,103.6246459,-358,-335,5474,5095,5100,1046,658,2000,176,232,199,258,0.0,663.239990234375,52695.26171875,7.05999994277954,-5.96999979019165,14087,13708,2019,8,16,0,0,1,-0.442824045817057,0.428622563680013,96780.5864257812,0.0097636580467224,-0.0004512649029493,0.0,0.0087096616625785,25.75,254.499984741211,77.25,283.803329467773,287.553627649943,0.608992702829552
1880,9,9,4,1,1,-156.398057142857,60.7761428571429,312,0.039431168,79.07750769,678,602,4011,4595,3673,464,2000,1528,368,393,350,384,0.0,207.229995727539,41469.48046875,3.54999995231628,-6.90000009536743,13611,13431,2020,3,16,0,0,3,0.677492539087931,-1.00638771057129,99991.4737955729,0.0007936954498291,-3.63849103450775e-05,7.26915895938873e-05,0.0,0.985595703125,251.188461303711,100.0,266.802270253499,269.101915359497,1.56629704546759
64,7,7,2,1,5,-158.3554,62.8387,41,0.147301511,269.7995747,-67,-87,5477,5404,5047,284,1972,1988,493,614,494,616,3.82999992370605,221.5,53740.53125,0.449999988079071,-9.30000019073486,13034,13216,2002,4,19,0,0,0,0.245081146558126,-0.646864573160807,100073.456054688,0.0001876503229141,-0.0003444161266088,0.0025247745215892,0.0,0.467000325520833,318.161117553711,100.0,266.046263376872,269.269903818766,0.0565414264770965
1836,10,10,1,6,6,-149.9832,60.6005,942,0.114588051,269.3558766,766,742,4933,5752,3161,1713,358,2000,320,191,351,209,0.0,443.040008544922,60435.9609375,5.84999990463257,-2.77999997138977,14632,13663,2019,5,13,0,0,0,0.451738158861796,-1.36564636230469,94327.7055664062,0.0022352784872055,-0.0002532061189413,0.0001312308013439,0.0082319937646389,1.12679036458333,399.234685262044,99.357421875,271.238165537516,273.89004834493,0.25
14,9,9,4,1,1,-155.4808,63.6823,213,0.362394425,261.6611345,72,99,6040,6128,5816,334,2000,843,406,427,388,423,0.0,130.490005493164,34190.4609375,0.509999990463257,-10.4899997711182,13414,13281,2002,2,27,0,0,3,1.33330126603444,-1.41341018676758,98016.3989257812,0.0004083514213562,-0.000237388536334,3.21827828884125e-05,0.0,0.495076497395833,187.560531616211,99.947265625,265.085225423177,268.20760345459,0.25
1180,7,7,2,4,5,-146.1779,63.8749,616,0.545914735,285.2958856,-100,-144,6821,6685,6960,344,1967,2000,564,652,448,554,0.0,75.8600006103516,27446.359375,-20.2700004577637,-34.3300018310547,12181,11971,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.0007153898477554,-1.01225450634956e-05,2.5629997253418e-06,0.0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,0.25
1064,15,15,9,7,10,-161.89085,55.4208060606061,2421,0.025017379,270.0,-900,-1181,6023,5028,5500,157,1612,1740,397,576,440,632,1.12999999523163,43.2000007629395,33061.03125,-4.09999990463257,-4.98000001907349,12567,13049,2013,2,13,0,0,3,-1.80298141638438,-0.450124700864156,94093.58203125,0.0006463378667831,2.18832865357399e-05,0.001076765358448,0.0,14.0865478515625,294.784815470378,99.701171875,264.262126286825,266.535272598267,40.10056502513
492,7,7,2,1,5,-150.0279,66.88485,643,0.280982897,228.7570054,-448,-664,7579,6928,7465,344,570,2764,606,723,578,705,0.0,184.419998168945,44561.640625,-3.05999994277954,-11.6899995803833,13057,12794,2005,3,25,0,1,0,-0.698372403780619,-2.91149075826009,91437.1648763021,0.0001518875360488,8.87271016836166e-06,0.000385645776987,0.0,1.04573567708333,252.929997762044,99.921875,257.844525655111,261.468331654867,7.25887908387889
379,8,8,4,1,1,-146.596235135135,65.1177493243243,658,0.326864022,275.155241,7305,4021,368,2363,289,1043,2467,2000,175,124,175,124,4.05999994277954,195.270004272461,63775.21875,5.21000003814697,-2.52999997138977,14294,13489,2004,5,9,1,0,0,-0.0013637940088907,0.834850947062174,93487.9606119792,0.0003467202186584,-0.0014880504459142,0.0036958456039428,0.0016585923731327,0.0183512369791667,210.012029012044,17.8064778645833,271.407232284546,275.71425374349,124.278810148592
187,7,7,2,1,5,-158.92625,65.9906,263,0.149722632,76.16156982,-295,-433,7321,6901,8591,624,2000,1954,592,709,593,704,0.0,206.559997558594,42330.2890625,-15.0799999237061,-24.9500007629395,12516,12562,2003,3,20,0,0,0,-1.41585032145182,0.965320905049642,98381.0470377604,0.0001410543918609,-0.0001070294529199,7.32541084289551e-05,0.0,0.579874674479167,222.729151407878,100.0,251.063371658325,253.930737177531,0.126011049970984
763,8,8,4,1,1,-153.321571794872,63.3189846153846,194,0.281576737,79.8288452,1412,1117,1988,2642,2011,372,1999,389,234,232,229,227,0.0,139.550003051758,38569.6484375,-2.97000002861023,-10.5,13128,12229,2009,3,10,0,0,3,-1.19017978509267,-1.48046620686849,98492.8624674479,0.0002827048301696,-0.0002421559765934,0.0009673982858657,0.0,0.699259440104167,188.373357137044,99.9453125,262.059944152832,265.39829826355,111.867955220687
216,9,9,4,1,1,-145.746588405797,67.1606594202899,320,0.284411388,176.6073941,4747,2146,583,1637,381,437,1744,2000,268,265,261,256,0.0,295.269989013672,54807.78125,9.82999992370605,-6.53999996185303,13829,13443,2003,4,16,0,0,0,-0.93920644124349,-0.351187388102214,96231.9423828125,0.0024418532848358,-0.0005678106099367,1.32620334625244e-06,0.002441931515932,0.31494140625,240.706364949544,100.0,268.794431050618,273.242808024089,255.146831322801
1945,15,15,9,7,10,-161.8855,55.4171,2201,0.025017379,270.0,-181,-193,8175,7884,8268,2218,3197,119,486,615,527,683,16.4200000762939,113.629997253418,33578.69921875,8.89999961853027,4.1100001335144,13272,12957,2022,2,15,0,0,3,1.73703066507975,-1.24226061503092,95374.7013346354,0.0028600096702575,6.20055943727493e-05,0.0,0.001913946121931,13.909423828125,305.669255574544,99.701171875,273.921169916789,274.009054819743,0.25
791,8,8,4,1,1,-149.754488064236,64.4947328559028,163,0.365482879,6.675964386,868,930,3429,4081,3784,399,2000,2000,374,395,370,393,0.0,316.429992675781,48072.46875,0.209999993443489,-18.3400001525879,13380,12730,2009,4,3,0,0,0,-1.18418121337891,-0.980268239974976,99705.7796223958,4.93824481964111e-05,-0.0003176983445882,1.00284814834595e-05,0.0,0.360799153645833,184.392237345378,100.0,259.359464009603,263.708527882894,2220.38127851442
1076,9,9,4,1,1,-155.7077,61.4695,179,0.163183163,275.163166,70,104,7292,7395,7146,599,462,2000,473,560,438,540,0.0,135.419998168945,36448.640625,-2.50999999046326,-9.9399995803833,13392,13575,2013,3,3,1,0,3,-0.233595530192057,-1.73239262898763,98851.3248697917,0.0004016906023025,3.85064631700516e-05,0.0,0.0,0.785807291666667,197.725245157878,99.9765625,256.943287531535,260.574737548828,0.25
878,1,1,7,1,1,-150.2046,65.1225,161,0.134747444,142.5115701,1981,1379,1548,2313,1445,260,774,2000,210,184,168,161,0.0,141.309997558594,35249.58984375,-1.32000005245209,-16.1900005340576,13065,12748,2010,3,3,0,0,3,-2.32060317198435,-1.36367797851562,96546.021484375,3.70591878890991e-05,-0.0001847818493843,4.70131635665894e-06,0.0,0.208984375,167.084945678711,100.0,260.322605133057,263.710798899333,0.25
337,8,8,4,1,1,-157.0551,64.7395,47,0.058661544,271.258291,5081,2011,496,1521,234,904,2000,1788,135,96,137,97,0.0,295.149993896484,55947.51171875,8.48999977111816,-1.91999995708466,13955,13524,2004,4,21,0,0,0,0.962150533994039,-0.0155312617619832,100610.004557292,0.0011144578456878,-0.0002181492745876,0.0,0.0056720711290836,0.196248372395833,314.835596720378,98.138671875,271.449601491292,275.074875513713,0.25
1772,1,1,7,1,1,-147.339442857143,64.4083666666667,224,0.267640389,346.948073,6829,2070,227,1205,101,325,1972,1970,114,76,110,73,0.0,300.0,51305.1484375,11.6599998474121,-1.72000002861023,14122,13570,2019,4,11,0,0,0,0.609708269437154,-1.40074030558268,97483.9171549479,0.0002413094043731,-0.0007365401834249,0.0,0.0002067163586616,0.0039469401041666,217.606430053711,3.91943359375,268.978635787964,277.525681177775,4.91496394566457
719,8,8,4,1,1,-145.62124,65.0198,565,0.576566741,72.06930934,1228,1181,2743,3511,2594,311,1578,2000,303,273,283,263,0.0,213.089996337891,41121.9609375,-7.19999980926514,-22.1100006103516,12979,12537,2008,3,16,1,0,3,-1.61176633834839,-2.41781234741211,92327.7495117188,0.0002724379301071,-0.0002703182399272,0.0002205483615398,0.0,0.317667643229167,192.897445678711,100.0,254.918950398763,258.669013341268,1.59053610324963
1748,1,1,7,1,1,-148.309173786408,64.9763563106796,529,0.289804194,354.6681663,2627,1443,1215,2081,1256,245,609,1523,150,150,147,143,3.07999992370605,148.190002441406,45692.78125,5.1399998664856,-3.71000003814697,13615,13424,2019,3,28,0,0,0,-0.713741938273112,-0.83366584777832,97647.6905924479,0.0002350807189941,-0.0005494393408298,0.0002666041254997,0.0,0.234944661458333,268.821273803711,100.0,268.618611653646,272.643614451091,100.5306879089
295,8,8,4,1,1,-141.757211182109,64.8861597444089,511,0.193440711,87.7864654,932,907,2889,3483,2491,471,2000,1945,237,265,239,269,0.0,241.570007324219,42786.23828125,-12.6800003051758,-33.0800018310547,12724,12191,2004,3,20,1,0,0,0.48315175374349,0.360375722249349,94516.7508138021,0.0003315508365631,-5.3897500038147e-05,5.73322176933289e-06,0.0,0.594889322916667,189.716781616211,96.90625,241.294143676758,245.936813354492,391.098040792129
1725,8,8,4,1,1,-141.02995,62.99305,663,0.481182463,25.62659306,619,512,3438,3892,2471,223,2000,2850,292,295,292,295,0.0,175.300003051758,35223.0390625,-6.82999992370605,-22.5100002288818,12984,12703,2019,3,1,0,0,3,-0.572052876154582,-0.833051681518555,93402.5849609375,0.0002769082784652,-3.36617231369019e-05,5.96046447753906e-07,0.0,0.308919270833333,158.904932657878,93.373046875,253.029717763265,256.779019037883,3.25946353503883
1016,9,9,4,1,1,-150.9779,66.6353,244,0.280982897,228.7570054,-479,-661,6463,5872,6047,146,2000,961,584,702,583,698,0.0,264.799987792969,51311.6796875,-3.10999989509583,-16.0100002288818,13201,12608,2011,4,9,1,0,0,0.234797159830729,-1.84693018595378,96027.3950195312,7.11679458618164e-05,-0.0002126581966876,9.94652509689331e-07,0.0,0.703857421875,233.286443074544,94.71875,261.499542872111,265.293998718262,0.25
1275,8,8,4,1,1,-149.424096,64.265484,189,0.365482879,6.675964386,4769,2111,601,1697,310,443,4000,1999,172,166,163,158,0.0,234.320007324219,43601.30859375,3.96000003814697,-10.0500001907349,13728,13202,2015,3,23,0,0,0,0.57690175374349,-0.0876019795735677,99316.9401041667,0.0002359300851821,-0.0004472723230719,3.35164368152618e-05,1.65961682796478e-06,0.216227213541667,225.645492553711,100.0,266.691843032837,269.978897730509,28.8892255130963
1750,8,8,4,1,1,-141.125192307692,62.9502461538462,714,0.481182463,25.62659306,5608,1943,384,1365,140,610,1448,1454,147,128,137,118,0.0,213.679992675781,45853.828125,7.5,-2.97000002861023,13978,13592,2019,3,29,0,0,0,-0.250638326009115,1.21690305074056,94804.3665364583,0.0002582967281341,-0.0001412080600857,8.5681676864624e-08,0.0013535637408494,0.0249837239583333,219.580713907878,25.3734537760417,270.523108800252,276.05480893453,20.3570259828256
1485,8,8,4,1,1,-154.739242857143,66.0913714285714,184,0.233965784,191.145923,3769,1972,952,2104,429,622,2000,2000,257,276,257,277,0.0,298.799987792969,57302.421875,8.98999977111816,-2.47000002861023,13844,13635,2015,4,23,0,0,0,1.49113746484121,-1.52325312296549,98097.5485026042,0.0002462863922119,-0.001067791134119,9.0721994638443e-05,0.0007969290018081,0.360636393229167,283.645818074544,100.0,268.563364664714,275.140904108683,5.27449865587141
455,8,8,4,1,1,-150.029,61.3723,51,0.183873783,114.8564466,818,745,2632,3101,1964,646,1913,1254,256,272,231,261,2.41000008583069,78.9199981689453,32263.5390625,0.769999980926514,-6.86999988555908,13469,13281,2005,2,19,1,0,3,-0.641721447308858,-0.0773630142211914,100606.615559896,0.0007175952196121,1.33384019136429e-05,0.0025414302945137,0.0,0.881876627604167,241.957992553711,99.44921875,265.878604888916,268.54119237264,0.25
2068,15,15,9,7,10,-161.8909,55.4226,2100,0.025017379,270.0,1231,133,203,260,106,52,1828,468,19,21,28,27,0.0,452.029998779297,61502.6796875,9.32999992370605,0.449999988079071,14123,13577,2022,7,2,1,0,1,0.997399767239889,-1.00156275431315,95177.3963216146,0.0081872045993804,-0.0005516931414604,0.0,0.0063593052327632,13.4482421875,180.687484741211,40.34375,281.749931971232,282.839098612467,0.25
815,8,8,4,1,1,-150.736216956522,65.2912804347826,398,0.134747444,142.5115701,3825,1901,845,1892,426,493,1996,3945,255,252,255,252,0.0,346.980010986328,54609.37890625,3.39000010490417,-11.1400003433228,13569,13368,2009,4,18,1,0,0,-2.47212040424347,-1.49941444396973,96759.6401367188,4.15444374084473e-05,-0.0005698399618268,1.29938125610352e-05,0.0,0.452555338541667,248.217758178711,99.91796875,263.077440261841,267.489395141602,343.861200701193
1886,9,9,4,1,1,-144.4837,67.1689,205,0.281088874,160.1169337,3554,1475,681,1432,372,1212,2972,2000,462,547,461,528,0.0,266.799987792969,51056.8515625,-6.26000022888184,-19.7700004577637,13091,12622,2020,4,7,0,0,0,2.20357966423035,2.3345947265625,98014.8751627604,7.92741775512695e-06,-0.0004391819238662,0.0002630949020385,0.0,0.330851236979167,211.617172241211,99.96875,256.368390401204,261.408141454061,0.25
269,9,9,4,1,1,-147.013,67.0048,215,0.416735768,172.8543979,4566,1869,561,1504,301,1072,1955,1669,153,107,159,111,0.0,286.399993896484,65760.640625,14.1000003814697,2.73000001907349,14122,13789,2003,5,9,0,0,0,-0.345755497614543,-1.00461006164551,98379.4039713542,0.0001974403858184,-0.0006330087780952,0.0,0.0045155696570873,0.043212890625,362.923812866211,43.603759765625,271.025728861491,279.256303787231,0.0499113235608871
